id_cliente	frequencia_compra_ano	ticket_medio_historico	tempo_relacionamento_meses	recencia_dias	nro_categorias_compradas	categoria_preferida	canal_aquisicao	usa_aplicativo	idade	regiao	assinante_newsletter	genero	dispositivo_acesso	valor_total_gasto
E001305	12	132.87	25	150	3	infantil	paga_facebook	sim	43	Sudeste	sim	masculino	desktop	4243.57
E001306	3	63.56	34	213	2	casa_decoracao	paga_google	nao	22	Sudeste	sim	masculino	desktop	583.4
E001307	1	70.83	17	131	1	alimentos_bebidas	indicacao	sim	35	Norte	nao	feminino	mobile	53.43
E001308	4	75.14	4	120	1	infantil	paga_facebook	nao	45	Nordeste	nao	feminino	mobile	68.03
E001309	5	63.25	26	119	1	livros	organica	nao	48	Nordeste	sim	masculino	desktop	514.52
E001310	5	95	6	36	2	alimentos_bebidas	paga_google	nao	20	Sudeste	sim	feminino	desktop	187.02
E001311	5	141.19	40	322	2	casa_decoracao	indicacao	sim	46	Centro-Oeste	nao	feminino	desktop	2320.73
E001312	6	118.67	22	178	1	casa_decoracao	email_marketing	nao	38	Sudeste	nao	feminino	desktop	1390.4
E001313	11	76.66	48	114	1	infantil	organica	sim	53	Sudeste	sim	masculino	desktop	4800.26
E001314	7	110.46	16	135	6	casa_decoracao	paga_facebook	sim	24	Sudeste	sim	masculino	mobile	1832.33
E001315	2	59.86	21	413	1	moda	organica	nao	35	Sul	sim	masculino	mobile	140.81
E001316	9	102.88	34	36	1	alimentos_bebidas	paga_google	sim	40	Sudeste	nao	masculino	mobile	3278.02
E001317	4	70.48	42	286	2	esporte	parceria	sim	43	Sudeste	sim	masculino	desktop	1096.65
E001318	7	67.48	2	60	3	moda	paga_facebook	sim	45	Nordeste	nao	feminino	mobile	85.65
E001319	9	154.83	39	48	2	casa_decoracao	organica	nao	32	Nordeste	nao	masculino	mobile	5992.16
E001320	4	222.46	11	281	4	casa_decoracao	organica	nao	52	Sudeste	nao	masculino	mobile	833.27
E001321	4	85.52	36	36	1	casa_decoracao	organica	sim	42	Nordeste	nao	masculino	desktop	1591.35
E001322	3	86.93	11	151	3	alimentos_bebidas	organica	nao	36	Nordeste	nao	feminino	desktop	204.77
E001323	5	81.01	11	271	3	eletronicos	organica	nao	34	Sudeste	nao	masculino	mobile	373.54
E001324	6	60.38	19	191	1	moda	organica	nao	42	Sul	nao	feminino	tablet	556.14
E001325	8	121.24	26	102	2	alimentos_bebidas	paga_facebook	sim	53	Sudeste	nao	feminino	desktop	1989.06
E001326	3	53.5	10	184	2	alimentos_bebidas	organica	nao	36	Sudeste	sim	feminino	tablet	93.14
E001327	8	113.88	8	182	4	moda	paga_facebook	sim	24	Sudeste	sim	masculino	tablet	663.12
E001328	7	100.39	27	309	2	eletronicos	organica	nao	53	Sudeste	sim	masculino	mobile	2013.25
E001329	4	71.36	6	126	1	eletronicos	paga_facebook	nao	49	Nordeste	nao	feminino	desktop	172.9
E001330	8	133.19	9	93	1	infantil	email_marketing	nao	40	Sul	nao	feminino	tablet	870.91
E001331	1	44.55	36	280	1	alimentos_bebidas	email_marketing	nao	23	Sudeste	nao	feminino	mobile	73.11
E001332	7	69.57	41	142	4	beleza	paga_google	sim	36	Sudeste	nao	feminino	desktop	1990.09
E001333	2	223.03	4	120	2	eletronicos	paga_facebook	sim	55	Sudeste	sim	masculino	desktop	400.54
E001334	1	50.65	34	184	1	moda	organica	nao	34	Sudeste	sim	masculino	desktop	190.46
E001335	5	68.15	9	204	1	esporte	paga_google	nao	47	Nordeste	nao	feminino	tablet	243.56
E001336	6	62.58	13	297	1	esporte	paga_facebook	sim	37	Sudeste	nao	feminino	desktop	378.6
E001337	4	43.45	39	278	1	infantil	paga_google	sim	19	Sul	sim	feminino	mobile	533.95
E001338	12	84.46	28	48	4	casa_decoracao	organica	sim	22	Nordeste	sim	feminino	mobile	3853.91
E001339	5	116.17	72	48	3	eletronicos	paga_facebook	nao	29	Sudeste	nao	masculino	mobile	5135.43
E001340	16	330.09	44	138	2	casa_decoracao	paga_facebook	nao	37	Sudeste	sim	feminino	mobile	28108.25
E001341	4	90.28	31	138	1	eletronicos	indicacao	nao	33	Sudeste	sim	masculino	desktop	1346
E001342	6	42.99	59	696	3	infantil	email_marketing	sim	28	Sudeste	sim	masculino	mobile	852.74
E001343	5	103.64	3	90	2	livros	organica	sim	49	Sudeste	nao	masculino	desktop	87.34
E001344	6	71.26	21	247	1	infantil	parceria	sim	18	Nordeste	nao	feminino	mobile	640.44
E001345	7	192.24	8	76	1	eletronicos	paga_google	nao	28	Sudeste	sim	masculino	tablet	1595.7
E001346	2	59.71	21	484	1	moda	paga_google	nao	41	Sudeste	nao	masculino	desktop	120.96
E001347	8	120.2	48	21	3	alimentos_bebidas	email_marketing	sim	18	Sul	sim	masculino	desktop	5295.59
E001348	3	125.12	15	406	1	beleza	email_marketing	sim	43	Sudeste	sim	feminino	desktop	320.23
E001349	6	28.89	23	21	1	alimentos_bebidas	email_marketing	sim	70	Nordeste	nao	masculino	tablet	295.76
E001350	9	70.12	25	728	1	alimentos_bebidas	organica	nao	29	Sudeste	nao	feminino	mobile	516.45
E001351	6	112.69	5	150	2	casa_decoracao	parceria	sim	34	Sudeste	sim	feminino	mobile	387.4
E001352	14	101.36	21	67	2	alimentos_bebidas	organica	sim	54	Nordeste	nao	masculino	desktop	2677.69
E001353	1	56.39	27	487	1	alimentos_bebidas	indicacao	nao	37	Sul	nao	feminino	mobile	50
E001354	7	62.14	44	142	4	beleza	paga_facebook	nao	53	Centro-Oeste	sim	masculino	tablet	1605.94
E001355	3	113.6	29	151	1	alimentos_bebidas	parceria	nao	55	Sul	nao	masculino	tablet	598.01
E001356	3	146.57	29	167	1	casa_decoracao	paga_google	nao	18	Sudeste	nao	masculino	mobile	1366.49
E001357	6	208.58	15	184	1	moda	indicacao	sim	31	Sudeste	sim	masculino	mobile	2284.09
E001358	6	56.71	32	93	4	infantil	paga_facebook	sim	56	Sudeste	sim	masculino	tablet	1301.44
E001359	7	78.89	17	262	3	beleza	organica	sim	40	Sudeste	nao	masculino	desktop	700.28
E001360	1	66.8	21	171	1	livros	organica	nao	31	Sudeste	nao	feminino	mobile	97.34
E001361	6	149.7	18	196	3	eletronicos	indicacao	nao	43	Nordeste	nao	masculino	desktop	1597.21
E001362	17	228.93	38	36	4	moda	organica	nao	47	Sudeste	sim	masculino	mobile	15943.03
E001363	5	115.79	13	132	3	moda	paga_facebook	nao	45	Sudeste	sim	feminino	desktop	673.45
E001364	10	67.15	21	106	1	moda	organica	sim	31	Sul	sim	masculino	mobile	1818.36
E001365	4	55.15	25	173	4	moda	paga_facebook	nao	56	Centro-Oeste	nao	masculino	tablet	420.86
E001366	2	80.79	72	122	1	eletronicos	organica	nao	26	Sudeste	nao	feminino	mobile	1359.48
E001367	6	61.77	12	77	3	alimentos_bebidas	organica	sim	18	Sudeste	nao	feminino	mobile	425.71
E001368	10	90.99	12	151	5	alimentos_bebidas	email_marketing	nao	38	Nordeste	sim	masculino	desktop	832.25
E001369	4	178.02	15	222	4	casa_decoracao	paga_facebook	nao	18	Nordeste	nao	feminino	mobile	692.76
E001370	11	155.94	8	213	4	moda	paga_google	sim	33	Sudeste	nao	feminino	mobile	1248.52
E001371	1	74.6	47	199	1	eletronicos	organica	sim	39	Sudeste	nao	masculino	mobile	411.43
E001372	2	82.2	41	490	2	livros	paga_facebook	sim	28	Nordeste	nao	masculino	mobile	181.71
E001373	7	101.79	27	119	5	moda	organica	nao	37	Sudeste	sim	masculino	desktop	2245.46
E001374	10	223.06	83	142	1	eletronicos	organica	sim	26	Centro-Oeste	nao	feminino	mobile	18972.52
E001375	3	58.76	2	60	1	infantil	paga_facebook	sim	53	Sudeste	nao	masculino	mobile	86.12
E001376	11	246.21	30	155	3	eletronicos	organica	sim	43	Sudeste	nao	masculino	mobile	11462.36
E001377	3	118.96	47	275	3	beleza	paga_facebook	nao	29	Sudeste	nao	masculino	mobile	1081.55
E001378	13	88.83	40	436	1	alimentos_bebidas	organica	sim	35	Sul	sim	feminino	desktop	1705.48
E001379	1	108.71	24	173	1	moda	organica	sim	41	Sudeste	sim	feminino	tablet	325.78
E001380	10	146.86	22	84	3	eletronicos	organica	sim	24	Sul	nao	feminino	mobile	4197.06
E001381	3	77.7	11	184	1	beleza	parceria	nao	35	Sudeste	nao	masculino	mobile	245.63
E001382	31	369.86	21	385	3	eletronicos	paga_google	sim	25	Sudeste	nao	feminino	mobile	21651.97
E001383	3	43.68	5	150	1	alimentos_bebidas	email_marketing	nao	39	Sul	nao	feminino	mobile	50
E001384	1	64.57	24	67	1	moda	paga_google	nao	34	Sudeste	nao	feminino	mobile	137.62
E001385	5	56.59	24	122	5	alimentos_bebidas	parceria	nao	19	Centro-Oeste	sim	feminino	mobile	512.96
E001386	3	109.43	54	48	3	moda	indicacao	sim	33	Nordeste	sim	masculino	tablet	2393.78
E001387	1	47.63	10	132	1	moda	indicacao	nao	47	Sudeste	nao	feminino	tablet	50
E001388	2	49.83	22	93	2	alimentos_bebidas	paga_facebook	nao	34	Sudeste	sim	masculino	mobile	205.82
E001389	6	70.92	15	376	4	eletronicos	paga_google	sim	47	Sudeste	sim	feminino	desktop	623.42
E001390	2	167.67	21	503	1	beleza	paga_facebook	nao	21	Sul	sim	masculino	mobile	354.44
E001391	2	53.92	8	240	1	alimentos_bebidas	paga_facebook	nao	25	Sul	nao	masculino	mobile	50
E001392	6	157.45	35	302	1	eletronicos	organica	nao	52	Sudeste	nao	feminino	desktop	2463.56
E001393	8	103.91	50	161	3	infantil	paga_google	sim	48	Sudeste	nao	feminino	mobile	4042.56
E001394	6	219.41	32	229	1	eletronicos	organica	nao	45	Nordeste	sim	masculino	desktop	4663.57
E001395	3	56.02	29	204	2	beleza	paga_facebook	sim	43	Sul	nao	masculino	mobile	325.39
E001396	9	125.59	12	205	4	moda	organica	sim	34	Sudeste	nao	masculino	mobile	1294.38
E001397	2	88.06	19	93	2	casa_decoracao	organica	sim	32	Sul	sim	feminino	desktop	396.23
E001398	7	130.88	39	67	5	moda	email_marketing	sim	22	Sul	sim	feminino	mobile	4340.35
E001399	28	144.01	20	94	5	infantil	email_marketing	sim	31	Sudeste	sim	feminino	mobile	8606.15
E001400	1	46.89	19	278	1	moda	paga_facebook	nao	38	Sudeste	nao	masculino	mobile	74.07
E001401	2	47.06	42	500	1	moda	email_marketing	nao	48	Sudeste	nao	masculino	tablet	164.83
E001402	2	80.19	6	114	1	casa_decoracao	paga_google	nao	52	Sudeste	sim	feminino	tablet	122.23
E001403	3	154.06	7	119	3	moda	email_marketing	nao	52	Sudeste	sim	feminino	desktop	383.22
E001404	5	77.29	22	144	1	beleza	organica	sim	48	Sul	nao	feminino	desktop	783.9
E001405	5	60.89	55	199	2	alimentos_bebidas	paga_facebook	nao	39	Sudeste	nao	feminino	desktop	1108.39
E001406	9	217.1	21	94	1	beleza	organica	nao	31	Nordeste	sim	masculino	mobile	3585.61
E001407	21	166.88	11	173	3	esporte	indicacao	sim	54	Sudeste	sim	masculino	mobile	4952.35
E001408	7	124.02	33	114	1	casa_decoracao	organica	sim	51	Centro-Oeste	sim	feminino	mobile	3491.9
E001409	14	117.22	15	396	6	alimentos_bebidas	indicacao	nao	53	Sul	sim	masculino	tablet	941.58
E001410	2	36.32	11	262	2	alimentos_bebidas	paga_google	nao	43	Centro-Oeste	sim	feminino	desktop	50
E001411	1	35.26	17	123	1	alimentos_bebidas	organica	nao	36	Centro-Oeste	nao	feminino	desktop	50
E001412	5	59.32	47	84	3	infantil	paga_google	sim	56	Sudeste	sim	feminino	tablet	1917.87
E001413	4	112.69	58	199	2	esporte	paga_facebook	sim	31	Sudeste	sim	feminino	mobile	2908.72
E001414	15	139.7	8	21	1	eletronicos	paga_facebook	sim	35	Sul	sim	masculino	mobile	3001.19
E001415	7	162.77	18	504	4	eletronicos	organica	sim	37	Sul	nao	masculino	desktop	1261.09
E001416	1	64.5	59	269	1	esporte	paga_facebook	sim	71	Sudeste	nao	masculino	tablet	309.87
E001417	5	88.55	16	437	3	moda	paga_facebook	sim	23	Sul	nao	feminino	desktop	381.75
E001418	1	83.76	40	253	1	eletronicos	paga_google	nao	34	Sudeste	nao	feminino	desktop	299.94
E001419	4	86.28	23	192	1	moda	indicacao	sim	56	Sudeste	nao	masculino	desktop	795.36
E001420	4	191.13	22	119	4	esporte	organica	sim	51	Sudeste	nao	masculino	mobile	1477.46
E001421	4	210.98	11	255	2	eletronicos	paga_google	sim	42	Sudeste	nao	feminino	desktop	976.25
E001422	6	63.71	12	106	6	esporte	organica	sim	24	Centro-Oeste	sim	masculino	mobile	600.59
E001423	7	157.58	15	224	3	eletronicos	paga_facebook	sim	34	Sudeste	sim	masculino	tablet	2232.72
E001424	1	65.62	25	193	1	casa_decoracao	indicacao	sim	22	Norte	nao	feminino	mobile	144.02
E001425	16	339.6	42	139	5	eletronicos	paga_google	sim	38	Centro-Oeste	nao	feminino	mobile	27203.15
E001426	9	198.36	23	184	2	esporte	organica	nao	38	Norte	sim	masculino	tablet	3140.25
E001427	8	70.05	13	49	3	livros	paga_facebook	sim	41	Nordeste	nao	feminino	mobile	524.76
E001428	3	82.17	16	239	2	eletronicos	paga_google	nao	29	Sudeste	nao	feminino	desktop	352.09
E001429	7	87.56	12	139	3	beleza	indicacao	nao	32	Sudeste	nao	masculino	mobile	560.45
E001430	10	152.4	21	539	4	moda	paga_facebook	sim	34	Centro-Oeste	sim	masculino	mobile	1742.9
E001431	1	36.22	45	136	1	alimentos_bebidas	paga_facebook	nao	54	Centro-Oeste	nao	feminino	desktop	113.75
E001432	13	139.99	15	179	4	infantil	paga_facebook	sim	48	Norte	sim	feminino	tablet	2633.49
E001433	10	114.27	20	583	2	beleza	paga_google	nao	45	Sudeste	sim	masculino	mobile	1085.75
E001434	11	131.95	18	387	3	eletronicos	paga_facebook	nao	18	Sudeste	nao	masculino	mobile	1555.62
E001435	2	94.52	15	200	2	moda	email_marketing	sim	29	Sudeste	nao	masculino	mobile	207.55
E001436	7	88.59	46	84	4	livros	parceria	sim	53	Nordeste	sim	feminino	mobile	2157.6
E001437	2	57.56	11	77	1	moda	organica	sim	36	Centro-Oeste	nao	masculino	mobile	137.28
E001438	3	37.6	6	94	1	alimentos_bebidas	paga_google	nao	43	Sudeste	sim	feminino	desktop	81.99
E001439	16	258.76	62	59	4	eletronicos	email_marketing	sim	44	Sudeste	sim	feminino	mobile	45514.93
E001440	10	59.83	8	240	1	beleza	organica	nao	28	Sul	nao	masculino	desktop	339.27
E001441	8	198.02	10	151	4	casa_decoracao	paga_google	nao	46	Sudeste	nao	masculino	desktop	1780.37
E001442	5	318.87	57	102	1	eletronicos	indicacao	nao	35	Norte	nao	masculino	desktop	9776.13
E001443	13	89.22	37	49	6	alimentos_bebidas	organica	sim	44	Sudeste	sim	masculino	tablet	4176.66
E001444	5	192.43	38	119	4	casa_decoracao	paga_google	sim	22	Nordeste	nao	feminino	mobile	3916.99
E001445	8	100.95	26	98	2	infantil	email_marketing	nao	18	Sudeste	sim	masculino	mobile	2058.57
E001446	16	177.43	11	179	3	eletronicos	indicacao	nao	21	Centro-Oeste	sim	feminino	mobile	3061.25
E001447	5	62.15	7	111	2	livros	parceria	sim	34	Sudeste	sim	feminino	tablet	176.18
E001448	7	129.57	56	383	4	livros	organica	nao	55	Nordeste	sim	feminino	desktop	1738.68
E001449	14	256.5	13	78	2	casa_decoracao	paga_google	sim	39	Sudeste	sim	feminino	mobile	6832.36
E001450	1	91.82	8	196	1	alimentos_bebidas	indicacao	nao	37	Sudeste	sim	feminino	mobile	76.39
E001451	4	52.13	20	298	2	moda	paga_google	nao	46	Sudeste	nao	masculino	tablet	267.93
E001452	8	94.85	18	67	3	moda	paga_facebook	nao	39	Sudeste	sim	feminino	desktop	1730.09
E001453	19	111.53	9	102	3	moda	paga_facebook	sim	42	Sudeste	sim	masculino	mobile	2117.63
E001454	4	66.35	37	267	1	moda	paga_facebook	nao	42	Nordeste	nao	masculino	desktop	558.06
E001455	6	183.01	12	277	2	eletronicos	organica	nao	52	Sudeste	sim	feminino	desktop	1362.14
E001456	1	49.1	13	282	1	alimentos_bebidas	email_marketing	nao	18	Centro-Oeste	nao	feminino	mobile	50
E001457	1	114.39	25	59	1	eletronicos	organica	nao	25	Sul	nao	feminino	mobile	352.59
E001458	2	79.29	26	249	1	alimentos_bebidas	organica	nao	29	Sudeste	nao	feminino	mobile	203.51
E001459	7	64.33	17	194	2	alimentos_bebidas	indicacao	nao	54	Sudeste	sim	feminino	tablet	502.02
E001460	2	85.36	38	298	1	beleza	paga_facebook	nao	31	Nordeste	nao	feminino	desktop	269.47
E001461	8	149.57	13	59	2	eletronicos	organica	nao	44	Nordeste	nao	feminino	desktop	1821.19
E001462	3	60.04	22	136	2	alimentos_bebidas	paga_google	nao	18	Sul	nao	feminino	mobile	283.72
E001463	5	100.2	5	60	4	beleza	paga_facebook	sim	41	Sudeste	sim	masculino	desktop	280.58
E001464	4	129.53	8	235	1	casa_decoracao	paga_facebook	sim	36	Nordeste	sim	feminino	mobile	447.18
E001465	6	105	43	655	6	casa_decoracao	organica	nao	26	Sudeste	nao	masculino	mobile	1292.86
E001466	9	136.64	5	106	2	moda	parceria	nao	21	Centro-Oeste	sim	feminino	mobile	620.32
E001467	4	63.02	43	224	4	beleza	email_marketing	nao	31	Sudeste	nao	masculino	mobile	761.16
E001468	9	95.92	18	106	3	moda	organica	sim	39	Sul	nao	feminino	desktop	1737.02
E001469	16	182.68	31	414	1	casa_decoracao	indicacao	sim	22	Sudeste	sim	masculino	mobile	5742.95
E001470	4	147.78	37	542	3	alimentos_bebidas	paga_google	nao	37	Sudeste	sim	masculino	desktop	801.65
E001471	3	125.33	20	247	1	esporte	email_marketing	sim	45	Sudeste	nao	feminino	desktop	624.16
E001472	4	113.01	27	111	1	moda	paga_google	nao	40	Centro-Oeste	nao	masculino	desktop	1050.66
E001473	7	47.68	20	209	1	beleza	indicacao	sim	33	Nordeste	sim	feminino	mobile	620.83
E001474	14	161.24	49	49	4	moda	organica	sim	26	Sudeste	sim	feminino	mobile	16354.12
E001475	1	132.52	38	136	1	esporte	paga_google	nao	38	Nordeste	sim	masculino	desktop	477.88
E001476	6	126.37	32	173	1	casa_decoracao	organica	nao	22	Sudeste	nao	masculino	mobile	1894.7
E001477	2	84.44	13	142	1	esporte	paga_google	nao	53	Sudeste	nao	feminino	tablet	187.22
E001478	9	115.39	29	78	1	beleza	indicacao	sim	50	Sudeste	sim	masculino	desktop	3881.24
E001479	1	59.73	3	90	1	infantil	organica	nao	30	Norte	nao	masculino	desktop	52
E001480	13	179.8	55	22	4	casa_decoracao	indicacao	sim	32	Sul	sim	masculino	mobile	19375.7
E001481	11	151.73	34	159	6	livros	paga_facebook	sim	51	Nordeste	sim	masculino	mobile	3393.81
E001482	3	30.36	30	215	1	livros	email_marketing	nao	50	Sudeste	nao	masculino	tablet	154.86
E001483	7	52.74	38	651	2	esporte	paga_google	sim	39	Sul	nao	feminino	desktop	701.78
E001484	4	75.68	36	145	2	beleza	organica	sim	51	Sudeste	nao	masculino	tablet	982.07
E001485	6	61.48	25	198	4	moda	organica	sim	43	Sudeste	sim	masculino	desktop	990.88
E001486	9	157.14	29	142	2	moda	email_marketing	sim	34	Nordeste	sim	feminino	desktop	4059.19
E001487	6	89.18	42	719	2	alimentos_bebidas	email_marketing	nao	47	Centro-Oeste	sim	feminino	desktop	728.94
E001488	1	120.55	8	175	1	esporte	organica	sim	51	Sudeste	nao	masculino	mobile	176.29
E001489	8	63.53	42	60	2	livros	organica	sim	18	Sudeste	nao	masculino	mobile	1747.16
E001490	13	188.36	6	159	3	eletronicos	organica	sim	34	Sudeste	nao	masculino	desktop	1800.05
E001491	10	202.2	4	37	3	beleza	paga_google	sim	31	Sul	nao	feminino	desktop	825.52
E001492	16	117.51	15	446	1	casa_decoracao	indicacao	sim	36	Nordeste	sim	feminino	mobile	1651.93
E001493	1	52.92	25	50	1	alimentos_bebidas	indicacao	nao	29	Norte	nao	feminino	mobile	86.34
E001494	7	94.37	31	473	2	eletronicos	organica	sim	41	Norte	sim	feminino	desktop	1142.99
E001495	2	46.18	33	277	2	moda	organica	sim	50	Sudeste	nao	masculino	desktop	282.58
E001496	8	204.04	17	222	5	casa_decoracao	indicacao	nao	45	Nordeste	nao	feminino	mobile	1812.68
E001497	6	78.88	18	528	3	moda	indicacao	sim	29	Sudeste	sim	feminino	mobile	535.63
E001498	17	202.84	9	132	4	moda	paga_google	sim	23	Nordeste	sim	feminino	mobile	3307.9
E001499	14	105.37	55	155	4	infantil	paga_facebook	nao	39	Sudeste	nao	feminino	mobile	6545.4
E001500	2	188.1	43	136	2	casa_decoracao	paga_google	nao	32	Sudeste	sim	masculino	desktop	1698.76
E001501	9	51.28	33	139	2	beleza	organica	sim	35	Sul	nao	feminino	mobile	1356.02
E001502	4	43.67	24	325	1	livros	indicacao	sim	46	Nordeste	nao	masculino	desktop	175.18
E001503	3	52.33	55	111	3	moda	paga_facebook	nao	52	Sudeste	nao	feminino	desktop	750.57
E001504	1	64.07	27	22	1	infantil	organica	sim	46	Sudeste	sim	feminino	desktop	196.33
E001505	4	70.7	19	50	4	moda	email_marketing	sim	56	Sudeste	sim	feminino	desktop	653.56
E001506	5	153.13	17	403	2	beleza	email_marketing	nao	39	Nordeste	nao	feminino	mobile	449.57
E001507	2	197.06	15	119	1	casa_decoracao	indicacao	sim	34	Nordeste	nao	feminino	mobile	550.05
E001508	5	43.39	42	94	4	beleza	organica	sim	35	Sudeste	nao	masculino	mobile	1093.27
E001509	4	73.29	50	209	3	infantil	organica	nao	41	Sudeste	nao	feminino	mobile	1096.06
E001510	6	74.78	18	159	4	livros	organica	sim	30	Centro-Oeste	nao	feminino	mobile	462.72
E001511	5	77.83	20	106	1	moda	parceria	sim	32	Sudeste	sim	feminino	mobile	961.85
E001512	2	69.6	25	177	2	eletronicos	paga_facebook	nao	38	Nordeste	nao	masculino	tablet	301.56
E001513	2	103.58	18	268	1	moda	organica	sim	18	Sudeste	nao	feminino	mobile	290.22
E001514	2	96.73	55	119	2	beleza	organica	nao	26	Sudeste	sim	feminino	mobile	1188.69
E001515	9	45.47	14	190	3	alimentos_bebidas	paga_facebook	nao	34	Sudeste	nao	masculino	mobile	364.07
E001516	3	30.62	22	490	3	livros	organica	sim	25	Norte	nao	feminino	mobile	56.96
E001517	11	228.46	46	139	1	eletronicos	indicacao	sim	55	Nordeste	sim	feminino	desktop	15235.17
E001518	1	244.79	86	268	1	moda	organica	nao	34	Sul	nao	masculino	mobile	1079.31
E001519	4	29.17	18	281	1	livros	paga_facebook	nao	46	Sudeste	nao	feminino	mobile	86.18
E001520	19	90.95	8	171	3	alimentos_bebidas	paga_google	sim	37	Sudeste	nao	feminino	desktop	1136.46
E001521	3	73.41	8	223	3	eletronicos	paga_google	nao	46	Nordeste	nao	masculino	desktop	138.94
E001522	7	195.68	14	142	1	casa_decoracao	indicacao	sim	55	Sudeste	nao	feminino	mobile	2142
E001523	14	131.44	11	152	4	eletronicos	organica	sim	55	Sudeste	sim	masculino	desktop	3232.77
E001524	1	46.7	15	179	1	alimentos_bebidas	organica	nao	38	Nordeste	nao	masculino	mobile	50
E001525	7	185.03	52	215	5	eletronicos	paga_facebook	sim	34	Sul	sim	masculino	desktop	7298.87
E001526	6	90.2	19	211	2	beleza	paga_google	nao	41	Sul	sim	feminino	mobile	778.67
E001527	18	103.22	25	22	6	beleza	organica	sim	18	Sudeste	nao	masculino	mobile	5850.85
E001528	3	118.58	22	311	1	infantil	paga_google	sim	31	Sul	nao	feminino	desktop	475.25
E001529	14	160.89	8	37	3	beleza	organica	nao	58	Nordeste	sim	masculino	tablet	1812.07
E001530	1	76.44	21	556	1	esporte	email_marketing	sim	46	Sudeste	sim	feminino	desktop	101.68
E001531	8	67.32	29	171	3	infantil	paga_google	sim	29	Sudeste	sim	feminino	mobile	1708.22
E001532	21	342.84	54	60	4	eletronicos	indicacao	sim	50	Sudeste	sim	feminino	desktop	79590.38
E001533	5	128.01	23	22	2	moda	paga_facebook	sim	35	Sudeste	sim	feminino	desktop	2135.92
E001534	8	214.66	39	223	1	eletronicos	paga_google	sim	18	Sul	sim	masculino	mobile	7264.9
E001535	6	164.54	26	662	2	eletronicos	organica	sim	31	Sudeste	sim	feminino	mobile	1796.57
E001536	9	66.03	19	50	1	moda	organica	nao	37	Sudeste	nao	feminino	mobile	1065.96
E001537	5	60.21	11	51	3	alimentos_bebidas	organica	nao	31	Nordeste	nao	feminino	mobile	266.91
E001538	9	99.36	25	51	3	eletronicos	parceria	sim	38	Sul	nao	masculino	desktop	3019.61
E001539	6	111.97	55	103	4	livros	organica	nao	22	Nordeste	sim	feminino	mobile	2167.35
E001540	10	155.1	18	127	5	beleza	organica	sim	48	Sudeste	sim	feminino	desktop	3005.58
